Username,ClientId,RowId,Topic,MqttClientPermissionTypeId
minihub-ad:db:29:59:91:2b,minihub-ad:db:29:59:91:2b,890539D1-FA9B-4598-991A-00EDCD6A9E63,/+/hc/ad:db:29:59:91:2b/mobile/+/+,1
minihub-ad:db:29:59:91:2b,minihub-ad:db:29:59:91:2b,890539D1-FA9B-4598-991A-00EDCD6A9E63,/+/mobile/+/hc/ad:db:29:59:91:2b/+,2
minihub-e9:29:eb:8a:87:49,minihub-e9:29:eb:8a:87:49,8AD14A01-A496-4623-89B5-00FAF6C576F7,/+/hc/e9:29:eb:8a:87:49/server/+,1
minihub-e9:29:eb:8a:87:49,minihub-e9:29:eb:8a:87:49,8AD14A01-A496-4623-89B5-00FAF6C576F7,/+/server/hc/e9:29:eb:8a:87:49/+,2
minihub-e9:29:eb:8a:87:49,minihub-e9:29:eb:8a:87:49,8AD14A01-A496-4623-89B5-00FAF6C576F7,/+/hc/e9:29:eb:8a:87:49/mobile/+/+,1
minihub-e9:29:eb:8a:87:49,minihub-e9:29:eb:8a:87:49,8AD14A01-A496-4623-89B5-00FAF6C576F7,/+/mobile/+/hc/e9:29:eb:8a:87:49/+,2
minihub-77:24:64:ef:cd:a7,minihub-77:24:64:ef:cd:a7,B0ADD1EA-AB58-42FD-BCAB-010518CDAABE,/+/hc/77:24:64:ef:cd:a7/server/+,1
minihub-77:24:64:ef:cd:a7,minihub-77:24:64:ef:cd:a7,B0ADD1EA-AB58-42FD-BCAB-010518CDAABE,/+/server/hc/77:24:64:ef:cd:a7/+,2
minihub-77:24:64:ef:cd:a7,minihub-77:24:64:ef:cd:a7,B0ADD1EA-AB58-42FD-BCAB-010518CDAABE,/+/hc/77:24:64:ef:cd:a7/mobile/+/+,1
minihub-77:24:64:ef:cd:a7,minihub-77:24:64:ef:cd:a7,B0ADD1EA-AB58-42FD-BCAB-010518CDAABE,/+/mobile/+/hc/77:24:64:ef:cd:a7/+,2
minihub-75:41:20:5e:76:38,minihub-75:41:20:5e:76:38,AF298648-3554-4B16-B1DD-010E6D4578D1,/+/hc/75:41:20:5e:76:38/server/+,1
minihub-75:41:20:5e:76:38,minihub-75:41:20:5e:76:38,AF298648-3554-4B16-B1DD-010E6D4578D1,/+/server/hc/75:41:20:5e:76:38/+,2
minihub-75:41:20:5e:76:38,minihub-75:41:20:5e:76:38,AF298648-3554-4B16-B1DD-010E6D4578D1,/+/hc/75:41:20:5e:76:38/mobile/+/+,1
minihub-75:41:20:5e:76:38,minihub-75:41:20:5e:76:38,AF298648-3554-4B16-B1DD-010E6D4578D1,/+/mobile/+/hc/75:41:20:5e:76:38/+,2
minihub-fa:76:8f:4a:d9:9b,minihub-fa:76:8f:4a:d9:9b,8A7A66E8-A1EF-4772-9783-010EDD7237F6,/+/hc/fa:76:8f:4a:d9:9b/server/+,1
minihub-fa:76:8f:4a:d9:9b,minihub-fa:76:8f:4a:d9:9b,8A7A66E8-A1EF-4772-9783-010EDD7237F6,/+/server/hc/fa:76:8f:4a:d9:9b/+,2
minihub-fa:76:8f:4a:d9:9b,minihub-fa:76:8f:4a:d9:9b,8A7A66E8-A1EF-4772-9783-010EDD7237F6,/+/hc/fa:76:8f:4a:d9:9b/mobile/+/+,1
minihub-fa:76:8f:4a:d9:9b,minihub-fa:76:8f:4a:d9:9b,8A7A66E8-A1EF-4772-9783-010EDD7237F6,/+/mobile/+/hc/fa:76:8f:4a:d9:9b/+,2
minihub-1c:25:ec:6a:86:a3,minihub-1c:25:ec:6a:86:a3,68EAACD2-5D2D-44F3-B5AF-0110FED6A5E5,/+/hc/1c:25:ec:6a:86:a3/server/+,1
minihub-1c:25:ec:6a:86:a3,minihub-1c:25:ec:6a:86:a3,68EAACD2-5D2D-44F3-B5AF-0110FED6A5E5,/+/server/hc/1c:25:ec:6a:86:a3/+,2
minihub-1c:25:ec:6a:86:a3,minihub-1c:25:ec:6a:86:a3,68EAACD2-5D2D-44F3-B5AF-0110FED6A5E5,/+/hc/1c:25:ec:6a:86:a3/mobile/+/+,1
minihub-1c:25:ec:6a:86:a3,minihub-1c:25:ec:6a:86:a3,68EAACD2-5D2D-44F3-B5AF-0110FED6A5E5,/+/mobile/+/hc/1c:25:ec:6a:86:a3/+,2
minihub-1a:6c:04:0f:18:8f,minihub-1a:6c:04:0f:18:8f,229ECB20-C1B4-46C2-B0EE-011965BB0C31,/+/hc/1a:6c:04:0f:18:8f/server/+,1
minihub-1a:6c:04:0f:18:8f,minihub-1a:6c:04:0f:18:8f,229ECB20-C1B4-46C2-B0EE-011965BB0C31,/+/server/hc/1a:6c:04:0f:18:8f/+,2
minihub-1a:6c:04:0f:18:8f,minihub-1a:6c:04:0f:18:8f,229ECB20-C1B4-46C2-B0EE-011965BB0C31,/+/hc/1a:6c:04:0f:18:8f/mobile/+/+,1
minihub-1a:6c:04:0f:18:8f,minihub-1a:6c:04:0f:18:8f,229ECB20-C1B4-46C2-B0EE-011965BB0C31,/+/mobile/+/hc/1a:6c:04:0f:18:8f/+,2
minihub-b5:6e:ab:5c:c6:b5,minihub-b5:6e:ab:5c:c6:b5,80E9AF65-9352-429B-8ED6-0119959BE1E3,/+/hc/b5:6e:ab:5c:c6:b5/server/+,1
minihub-b5:6e:ab:5c:c6:b5,minihub-b5:6e:ab:5c:c6:b5,80E9AF65-9352-429B-8ED6-0119959BE1E3,/+/server/hc/b5:6e:ab:5c:c6:b5/+,2
minihub-b5:6e:ab:5c:c6:b5,minihub-b5:6e:ab:5c:c6:b5,80E9AF65-9352-429B-8ED6-0119959BE1E3,/+/hc/b5:6e:ab:5c:c6:b5/mobile/+/+,1
minihub-b5:6e:ab:5c:c6:b5,minihub-b5:6e:ab:5c:c6:b5,80E9AF65-9352-429B-8ED6-0119959BE1E3,/+/mobile/+/hc/b5:6e:ab:5c:c6:b5/+,2
minihub-79:78:59:8f:d5:d1,minihub-79:78:59:8f:d5:d1,48E56202-1563-42F6-AA6D-011A7F25E4FD,/+/hc/79:78:59:8f:d5:d1/server/+,1
minihub-79:78:59:8f:d5:d1,minihub-79:78:59:8f:d5:d1,48E56202-1563-42F6-AA6D-011A7F25E4FD,/+/server/hc/79:78:59:8f:d5:d1/+,2
minihub-79:78:59:8f:d5:d1,minihub-79:78:59:8f:d5:d1,48E56202-1563-42F6-AA6D-011A7F25E4FD,/+/hc/79:78:59:8f:d5:d1/mobile/+/+,1
minihub-79:78:59:8f:d5:d1,minihub-79:78:59:8f:d5:d1,48E56202-1563-42F6-AA6D-011A7F25E4FD,/+/mobile/+/hc/79:78:59:8f:d5:d1/+,2
minihub-f9:1b:84:5f:a1:e4,minihub-f9:1b:84:5f:a1:e4,493FB820-0738-405A-91CC-0134F5B11662,/+/hc/f9:1b:84:5f:a1:e4/server/+,1
minihub-f9:1b:84:5f:a1:e4,minihub-f9:1b:84:5f:a1:e4,493FB820-0738-405A-91CC-0134F5B11662,/+/server/hc/f9:1b:84:5f:a1:e4/+,2
minihub-f9:1b:84:5f:a1:e4,minihub-f9:1b:84:5f:a1:e4,493FB820-0738-405A-91CC-0134F5B11662,/+/hc/f9:1b:84:5f:a1:e4/mobile/+/+,1
minihub-f9:1b:84:5f:a1:e4,minihub-f9:1b:84:5f:a1:e4,493FB820-0738-405A-91CC-0134F5B11662,/+/mobile/+/hc/f9:1b:84:5f:a1:e4/+,2
minihub-8d:e1:a4:12:d5:02,minihub-8d:e1:a4:12:d5:02,6AF5169F-0C0E-46EA-B952-013F80301447,/+/hc/8d:e1:a4:12:d5:02/server/+,1
minihub-8d:e1:a4:12:d5:02,minihub-8d:e1:a4:12:d5:02,6AF5169F-0C0E-46EA-B952-013F80301447,/+/server/hc/8d:e1:a4:12:d5:02/+,2
minihub-8d:e1:a4:12:d5:02,minihub-8d:e1:a4:12:d5:02,6AF5169F-0C0E-46EA-B952-013F80301447,/+/hc/8d:e1:a4:12:d5:02/mobile/+/+,1
minihub-8d:e1:a4:12:d5:02,minihub-8d:e1:a4:12:d5:02,6AF5169F-0C0E-46EA-B952-013F80301447,/+/mobile/+/hc/8d:e1:a4:12:d5:02/+,2
minihub-69:e8:a3:d8:d4:b8,minihub-69:e8:a3:d8:d4:b8,BC6EC86F-5619-42B0-8CB3-0147A515C768,/+/hc/69:e8:a3:d8:d4:b8/server/+,1
minihub-69:e8:a3:d8:d4:b8,minihub-69:e8:a3:d8:d4:b8,BC6EC86F-5619-42B0-8CB3-0147A515C768,/+/server/hc/69:e8:a3:d8:d4:b8/+,2
minihub-69:e8:a3:d8:d4:b8,minihub-69:e8:a3:d8:d4:b8,BC6EC86F-5619-42B0-8CB3-0147A515C768,/+/hc/69:e8:a3:d8:d4:b8/mobile/+/+,1
minihub-69:e8:a3:d8:d4:b8,minihub-69:e8:a3:d8:d4:b8,BC6EC86F-5619-42B0-8CB3-0147A515C768,/+/mobile/+/hc/69:e8:a3:d8:d4:b8/+,2
minihub-c5:fb:1a:95:5b:93,minihub-c5:fb:1a:95:5b:93,38988407-575D-4428-9B65-0147E633471E,/+/hc/c5:fb:1a:95:5b:93/server/+,1
minihub-c5:fb:1a:95:5b:93,minihub-c5:fb:1a:95:5b:93,38988407-575D-4428-9B65-0147E633471E,/+/server/hc/c5:fb:1a:95:5b:93/+,2
minihub-c5:fb:1a:95:5b:93,minihub-c5:fb:1a:95:5b:93,38988407-575D-4428-9B65-0147E633471E,/+/hc/c5:fb:1a:95:5b:93/mobile/+/+,1
minihub-c5:fb:1a:95:5b:93,minihub-c5:fb:1a:95:5b:93,38988407-575D-4428-9B65-0147E633471E,/+/mobile/+/hc/c5:fb:1a:95:5b:93/+,2
minihub-3e:57:17:12:8f:ae,minihub-3e:57:17:12:8f:ae,A440A3A8-AA62-40E1-A7BC-01480FE2AB52,/+/hc/3e:57:17:12:8f:ae/server/+,1
minihub-3e:57:17:12:8f:ae,minihub-3e:57:17:12:8f:ae,A440A3A8-AA62-40E1-A7BC-01480FE2AB52,/+/server/hc/3e:57:17:12:8f:ae/+,2
minihub-3e:57:17:12:8f:ae,minihub-3e:57:17:12:8f:ae,A440A3A8-AA62-40E1-A7BC-01480FE2AB52,/+/hc/3e:57:17:12:8f:ae/mobile/+/+,1
minihub-3e:57:17:12:8f:ae,minihub-3e:57:17:12:8f:ae,A440A3A8-AA62-40E1-A7BC-01480FE2AB52,/+/mobile/+/hc/3e:57:17:12:8f:ae/+,2
minihub-f1:bf:76:f4:4b:1d,minihub-f1:bf:76:f4:4b:1d,A12F14F5-FA8B-497D-B76C-0156285EBFF7,/+/hc/f1:bf:76:f4:4b:1d/server/+,1
minihub-f1:bf:76:f4:4b:1d,minihub-f1:bf:76:f4:4b:1d,A12F14F5-FA8B-497D-B76C-0156285EBFF7,/+/server/hc/f1:bf:76:f4:4b:1d/+,2
minihub-f1:bf:76:f4:4b:1d,minihub-f1:bf:76:f4:4b:1d,A12F14F5-FA8B-497D-B76C-0156285EBFF7,/+/hc/f1:bf:76:f4:4b:1d/mobile/+/+,1
minihub-f1:bf:76:f4:4b:1d,minihub-f1:bf:76:f4:4b:1d,A12F14F5-FA8B-497D-B76C-0156285EBFF7,/+/mobile/+/hc/f1:bf:76:f4:4b:1d/+,2
minihub-61:ec:d3:69:31:65,minihub-61:ec:d3:69:31:65,51ADDF55-A76A-460F-8307-0156F4B034D8,/+/hc/61:ec:d3:69:31:65/server/+,1
minihub-61:ec:d3:69:31:65,minihub-61:ec:d3:69:31:65,51ADDF55-A76A-460F-8307-0156F4B034D8,/+/server/hc/61:ec:d3:69:31:65/+,2
minihub-61:ec:d3:69:31:65,minihub-61:ec:d3:69:31:65,51ADDF55-A76A-460F-8307-0156F4B034D8,/+/hc/61:ec:d3:69:31:65/mobile/+/+,1
minihub-61:ec:d3:69:31:65,minihub-61:ec:d3:69:31:65,51ADDF55-A76A-460F-8307-0156F4B034D8,/+/mobile/+/hc/61:ec:d3:69:31:65/+,2
minihub-41:79:20:78:1d:5b,minihub-41:79:20:78:1d:5b,6D736FE4-F5DB-4661-B76A-015D25B7086D,/+/hc/41:79:20:78:1d:5b/server/+,1
minihub-41:79:20:78:1d:5b,minihub-41:79:20:78:1d:5b,6D736FE4-F5DB-4661-B76A-015D25B7086D,/+/server/hc/41:79:20:78:1d:5b/+,2
minihub-41:79:20:78:1d:5b,minihub-41:79:20:78:1d:5b,6D736FE4-F5DB-4661-B76A-015D25B7086D,/+/hc/41:79:20:78:1d:5b/mobile/+/+,1
minihub-41:79:20:78:1d:5b,minihub-41:79:20:78:1d:5b,6D736FE4-F5DB-4661-B76A-015D25B7086D,/+/mobile/+/hc/41:79:20:78:1d:5b/+,2
minihub-75:6f:a2:65:9a:15,minihub-75:6f:a2:65:9a:15,007C6B54-B453-44BD-A2A5-0160D0C6672B,/+/hc/75:6f:a2:65:9a:15/server/+,1
minihub-75:6f:a2:65:9a:15,minihub-75:6f:a2:65:9a:15,007C6B54-B453-44BD-A2A5-0160D0C6672B,/+/server/hc/75:6f:a2:65:9a:15/+,2
minihub-75:6f:a2:65:9a:15,minihub-75:6f:a2:65:9a:15,007C6B54-B453-44BD-A2A5-0160D0C6672B,/+/hc/75:6f:a2:65:9a:15/mobile/+/+,1
minihub-75:6f:a2:65:9a:15,minihub-75:6f:a2:65:9a:15,007C6B54-B453-44BD-A2A5-0160D0C6672B,/+/mobile/+/hc/75:6f:a2:65:9a:15/+,2
minihub-9d:bc:c3:22:46:3b,minihub-9d:bc:c3:22:46:3b,7A2F78D2-330B-44AE-B8C2-0166D6866982,/+/hc/9d:bc:c3:22:46:3b/server/+,1
minihub-9d:bc:c3:22:46:3b,minihub-9d:bc:c3:22:46:3b,7A2F78D2-330B-44AE-B8C2-0166D6866982,/+/server/hc/9d:bc:c3:22:46:3b/+,2
minihub-9d:bc:c3:22:46:3b,minihub-9d:bc:c3:22:46:3b,7A2F78D2-330B-44AE-B8C2-0166D6866982,/+/hc/9d:bc:c3:22:46:3b/mobile/+/+,1
minihub-9d:bc:c3:22:46:3b,minihub-9d:bc:c3:22:46:3b,7A2F78D2-330B-44AE-B8C2-0166D6866982,/+/mobile/+/hc/9d:bc:c3:22:46:3b/+,2
minihub-9b:2b:57:a5:6d:0e,minihub-9b:2b:57:a5:6d:0e,F3AB507C-6F9F-4CBB-BFA8-016D7B470756,/+/hc/9b:2b:57:a5:6d:0e/server/+,1
minihub-9b:2b:57:a5:6d:0e,minihub-9b:2b:57:a5:6d:0e,F3AB507C-6F9F-4CBB-BFA8-016D7B470756,/+/server/hc/9b:2b:57:a5:6d:0e/+,2
minihub-9b:2b:57:a5:6d:0e,minihub-9b:2b:57:a5:6d:0e,F3AB507C-6F9F-4CBB-BFA8-016D7B470756,/+/hc/9b:2b:57:a5:6d:0e/mobile/+/+,1
minihub-9b:2b:57:a5:6d:0e,minihub-9b:2b:57:a5:6d:0e,F3AB507C-6F9F-4CBB-BFA8-016D7B470756,/+/mobile/+/hc/9b:2b:57:a5:6d:0e/+,2
minihub-eb:f1:b2:d7:9a:17,minihub-eb:f1:b2:d7:9a:17,FEF7EE61-C7FA-4C38-B0FF-0174516934C4,/+/hc/eb:f1:b2:d7:9a:17/server/+,1
minihub-eb:f1:b2:d7:9a:17,minihub-eb:f1:b2:d7:9a:17,FEF7EE61-C7FA-4C38-B0FF-0174516934C4,/+/server/hc/eb:f1:b2:d7:9a:17/+,2
minihub-eb:f1:b2:d7:9a:17,minihub-eb:f1:b2:d7:9a:17,FEF7EE61-C7FA-4C38-B0FF-0174516934C4,/+/hc/eb:f1:b2:d7:9a:17/mobile/+/+,1
minihub-eb:f1:b2:d7:9a:17,minihub-eb:f1:b2:d7:9a:17,FEF7EE61-C7FA-4C38-B0FF-0174516934C4,/+/mobile/+/hc/eb:f1:b2:d7:9a:17/+,2
minihub-3e:9a:60:c5:ee:16,minihub-3e:9a:60:c5:ee:16,B688DA8E-9CC1-4A52-A7F9-01762E01AC4B,/+/hc/3e:9a:60:c5:ee:16/server/+,1
minihub-3e:9a:60:c5:ee:16,minihub-3e:9a:60:c5:ee:16,B688DA8E-9CC1-4A52-A7F9-01762E01AC4B,/+/server/hc/3e:9a:60:c5:ee:16/+,2
minihub-3e:9a:60:c5:ee:16,minihub-3e:9a:60:c5:ee:16,B688DA8E-9CC1-4A52-A7F9-01762E01AC4B,/+/hc/3e:9a:60:c5:ee:16/mobile/+/+,1
minihub-3e:9a:60:c5:ee:16,minihub-3e:9a:60:c5:ee:16,B688DA8E-9CC1-4A52-A7F9-01762E01AC4B,/+/mobile/+/hc/3e:9a:60:c5:ee:16/+,2
minihub-f6:39:c0:e0:ba:61,minihub-f6:39:c0:e0:ba:61,20986B97-F763-4863-BC9B-017668E06797,/+/hc/f6:39:c0:e0:ba:61/server/+,1
minihub-f6:39:c0:e0:ba:61,minihub-f6:39:c0:e0:ba:61,20986B97-F763-4863-BC9B-017668E06797,/+/server/hc/f6:39:c0:e0:ba:61/+,2
minihub-f6:39:c0:e0:ba:61,minihub-f6:39:c0:e0:ba:61,20986B97-F763-4863-BC9B-017668E06797,/+/hc/f6:39:c0:e0:ba:61/mobile/+/+,1
minihub-f6:39:c0:e0:ba:61,minihub-f6:39:c0:e0:ba:61,20986B97-F763-4863-BC9B-017668E06797,/+/mobile/+/hc/f6:39:c0:e0:ba:61/+,2
minihub-2d:3a:37:29:b7:52,minihub-2d:3a:37:29:b7:52,1B543A1C-1DE9-4570-BE20-018A576F4882,/+/hc/2d:3a:37:29:b7:52/server/+,1
minihub-2d:3a:37:29:b7:52,minihub-2d:3a:37:29:b7:52,1B543A1C-1DE9-4570-BE20-018A576F4882,/+/server/hc/2d:3a:37:29:b7:52/+,2
minihub-2d:3a:37:29:b7:52,minihub-2d:3a:37:29:b7:52,1B543A1C-1DE9-4570-BE20-018A576F4882,/+/hc/2d:3a:37:29:b7:52/mobile/+/+,1
minihub-2d:3a:37:29:b7:52,minihub-2d:3a:37:29:b7:52,1B543A1C-1DE9-4570-BE20-018A576F4882,/+/mobile/+/hc/2d:3a:37:29:b7:52/+,2
minihub-06:0d:fd:3f:24:bc,minihub-06:0d:fd:3f:24:bc,D8A499E3-7005-4B86-B168-01913D4C0197,/+/hc/06:0d:fd:3f:24:bc/server/+,1
minihub-06:0d:fd:3f:24:bc,minihub-06:0d:fd:3f:24:bc,D8A499E3-7005-4B86-B168-01913D4C0197,/+/server/hc/06:0d:fd:3f:24:bc/+,2
minihub-06:0d:fd:3f:24:bc,minihub-06:0d:fd:3f:24:bc,D8A499E3-7005-4B86-B168-01913D4C0197,/+/hc/06:0d:fd:3f:24:bc/mobile/+/+,1
minihub-06:0d:fd:3f:24:bc,minihub-06:0d:fd:3f:24:bc,D8A499E3-7005-4B86-B168-01913D4C0197,/+/mobile/+/hc/06:0d:fd:3f:24:bc/+,2
minihub-fc:bb:bf:6d:21:46,minihub-fc:bb:bf:6d:21:46,3A752E61-234C-4BFB-95C2-019A980FA491,/+/hc/fc:bb:bf:6d:21:46/server/+,1
minihub-fc:bb:bf:6d:21:46,minihub-fc:bb:bf:6d:21:46,3A752E61-234C-4BFB-95C2-019A980FA491,/+/server/hc/fc:bb:bf:6d:21:46/+,2
minihub-fc:bb:bf:6d:21:46,minihub-fc:bb:bf:6d:21:46,3A752E61-234C-4BFB-95C2-019A980FA491,/+/hc/fc:bb:bf:6d:21:46/mobile/+/+,1
minihub-fc:bb:bf:6d:21:46,minihub-fc:bb:bf:6d:21:46,3A752E61-234C-4BFB-95C2-019A980FA491,/+/mobile/+/hc/fc:bb:bf:6d:21:46/+,2
minihub-19:1b:e8:37:68:7f,minihub-19:1b:e8:37:68:7f,6AEE25E6-49DC-4B4C-9DBD-019C9CCD6634,/+/hc/19:1b:e8:37:68:7f/server/+,1
minihub-19:1b:e8:37:68:7f,minihub-19:1b:e8:37:68:7f,6AEE25E6-49DC-4B4C-9DBD-019C9CCD6634,/+/server/hc/19:1b:e8:37:68:7f/+,2
minihub-19:1b:e8:37:68:7f,minihub-19:1b:e8:37:68:7f,6AEE25E6-49DC-4B4C-9DBD-019C9CCD6634,/+/hc/19:1b:e8:37:68:7f/mobile/+/+,1
minihub-19:1b:e8:37:68:7f,minihub-19:1b:e8:37:68:7f,6AEE25E6-49DC-4B4C-9DBD-019C9CCD6634,/+/mobile/+/hc/19:1b:e8:37:68:7f/+,2
minihub-69:6b:b3:65:0c:d5,minihub-69:6b:b3:65:0c:d5,88ADDE5D-9623-4774-AAD7-01A49D9700CD,/+/hc/69:6b:b3:65:0c:d5/server/+,1
minihub-69:6b:b3:65:0c:d5,minihub-69:6b:b3:65:0c:d5,88ADDE5D-9623-4774-AAD7-01A49D9700CD,/+/server/hc/69:6b:b3:65:0c:d5/+,2
minihub-69:6b:b3:65:0c:d5,minihub-69:6b:b3:65:0c:d5,88ADDE5D-9623-4774-AAD7-01A49D9700CD,/+/hc/69:6b:b3:65:0c:d5/mobile/+/+,1
minihub-69:6b:b3:65:0c:d5,minihub-69:6b:b3:65:0c:d5,88ADDE5D-9623-4774-AAD7-01A49D9700CD,/+/mobile/+/hc/69:6b:b3:65:0c:d5/+,2
minihub-22:f6:35:7e:16:b8,minihub-22:f6:35:7e:16:b8,34AC35C1-BD6B-4EE2-8F7E-01A5790B27B2,/+/hc/22:f6:35:7e:16:b8/server/+,1
minihub-22:f6:35:7e:16:b8,minihub-22:f6:35:7e:16:b8,34AC35C1-BD6B-4EE2-8F7E-01A5790B27B2,/+/server/hc/22:f6:35:7e:16:b8/+,2
minihub-22:f6:35:7e:16:b8,minihub-22:f6:35:7e:16:b8,34AC35C1-BD6B-4EE2-8F7E-01A5790B27B2,/+/hc/22:f6:35:7e:16:b8/mobile/+/+,1
minihub-22:f6:35:7e:16:b8,minihub-22:f6:35:7e:16:b8,34AC35C1-BD6B-4EE2-8F7E-01A5790B27B2,/+/mobile/+/hc/22:f6:35:7e:16:b8/+,2
minihub-b0:b5:ab:41:cb:d9,minihub-b0:b5:ab:41:cb:d9,1FA05968-1163-4077-B730-01B80CD769B1,/+/hc/b0:b5:ab:41:cb:d9/server/+,1
minihub-b0:b5:ab:41:cb:d9,minihub-b0:b5:ab:41:cb:d9,1FA05968-1163-4077-B730-01B80CD769B1,/+/server/hc/b0:b5:ab:41:cb:d9/+,2
minihub-b0:b5:ab:41:cb:d9,minihub-b0:b5:ab:41:cb:d9,1FA05968-1163-4077-B730-01B80CD769B1,/+/hc/b0:b5:ab:41:cb:d9/mobile/+/+,1
minihub-b0:b5:ab:41:cb:d9,minihub-b0:b5:ab:41:cb:d9,1FA05968-1163-4077-B730-01B80CD769B1,/+/mobile/+/hc/b0:b5:ab:41:cb:d9/+,2
minihub-64:c0:97:b1:44:a8,minihub-64:c0:97:b1:44:a8,C45D0DF3-B622-4D2D-B32C-01BC5D7B913E,/+/hc/64:c0:97:b1:44:a8/server/+,1
minihub-64:c0:97:b1:44:a8,minihub-64:c0:97:b1:44:a8,C45D0DF3-B622-4D2D-B32C-01BC5D7B913E,/+/server/hc/64:c0:97:b1:44:a8/+,2
minihub-64:c0:97:b1:44:a8,minihub-64:c0:97:b1:44:a8,C45D0DF3-B622-4D2D-B32C-01BC5D7B913E,/+/hc/64:c0:97:b1:44:a8/mobile/+/+,1
minihub-64:c0:97:b1:44:a8,minihub-64:c0:97:b1:44:a8,C45D0DF3-B622-4D2D-B32C-01BC5D7B913E,/+/mobile/+/hc/64:c0:97:b1:44:a8/+,2
minihub-50:e5:0e:fa:40:05,minihub-50:e5:0e:fa:40:05,DCFB828F-BA59-4F75-8B23-01BCFEFBFC98,/+/hc/50:e5:0e:fa:40:05/server/+,1
minihub-50:e5:0e:fa:40:05,minihub-50:e5:0e:fa:40:05,DCFB828F-BA59-4F75-8B23-01BCFEFBFC98,/+/server/hc/50:e5:0e:fa:40:05/+,2
minihub-50:e5:0e:fa:40:05,minihub-50:e5:0e:fa:40:05,DCFB828F-BA59-4F75-8B23-01BCFEFBFC98,/+/hc/50:e5:0e:fa:40:05/mobile/+/+,1
minihub-50:e5:0e:fa:40:05,minihub-50:e5:0e:fa:40:05,DCFB828F-BA59-4F75-8B23-01BCFEFBFC98,/+/mobile/+/hc/50:e5:0e:fa:40:05/+,2
minihub-64:1f:c0:a2:ae:30,minihub-64:1f:c0:a2:ae:30,C61D28E1-9563-47E1-A107-01C6400C0B0A,/+/hc/64:1f:c0:a2:ae:30/server/+,1
minihub-64:1f:c0:a2:ae:30,minihub-64:1f:c0:a2:ae:30,C61D28E1-9563-47E1-A107-01C6400C0B0A,/+/server/hc/64:1f:c0:a2:ae:30/+,2
minihub-64:1f:c0:a2:ae:30,minihub-64:1f:c0:a2:ae:30,C61D28E1-9563-47E1-A107-01C6400C0B0A,/+/hc/64:1f:c0:a2:ae:30/mobile/+/+,1
minihub-64:1f:c0:a2:ae:30,minihub-64:1f:c0:a2:ae:30,C61D28E1-9563-47E1-A107-01C6400C0B0A,/+/mobile/+/hc/64:1f:c0:a2:ae:30/+,2
minihub-61:85:4f:ce:dc:14,minihub-61:85:4f:ce:dc:14,B3A94D8A-6FB5-4CF0-9AB2-01CEC02FDDF9,/+/hc/61:85:4f:ce:dc:14/server/+,1
minihub-61:85:4f:ce:dc:14,minihub-61:85:4f:ce:dc:14,B3A94D8A-6FB5-4CF0-9AB2-01CEC02FDDF9,/+/server/hc/61:85:4f:ce:dc:14/+,2
minihub-61:85:4f:ce:dc:14,minihub-61:85:4f:ce:dc:14,B3A94D8A-6FB5-4CF0-9AB2-01CEC02FDDF9,/+/hc/61:85:4f:ce:dc:14/mobile/+/+,1
minihub-61:85:4f:ce:dc:14,minihub-61:85:4f:ce:dc:14,B3A94D8A-6FB5-4CF0-9AB2-01CEC02FDDF9,/+/mobile/+/hc/61:85:4f:ce:dc:14/+,2
minihub-7f:0b:3d:a5:78:22,minihub-7f:0b:3d:a5:78:22,030CCC02-1E85-4228-BE3F-01CF1DB26546,/+/hc/7f:0b:3d:a5:78:22/server/+,1
minihub-7f:0b:3d:a5:78:22,minihub-7f:0b:3d:a5:78:22,030CCC02-1E85-4228-BE3F-01CF1DB26546,/+/server/hc/7f:0b:3d:a5:78:22/+,2
minihub-7f:0b:3d:a5:78:22,minihub-7f:0b:3d:a5:78:22,030CCC02-1E85-4228-BE3F-01CF1DB26546,/+/hc/7f:0b:3d:a5:78:22/mobile/+/+,1
minihub-7f:0b:3d:a5:78:22,minihub-7f:0b:3d:a5:78:22,030CCC02-1E85-4228-BE3F-01CF1DB26546,/+/mobile/+/hc/7f:0b:3d:a5:78:22/+,2
minihub-d0:31:06:46:92:b7,minihub-d0:31:06:46:92:b7,07C79CB9-088C-4E88-B1F3-01D49539DEC9,/+/hc/d0:31:06:46:92:b7/server/+,1
minihub-d0:31:06:46:92:b7,minihub-d0:31:06:46:92:b7,07C79CB9-088C-4E88-B1F3-01D49539DEC9,/+/server/hc/d0:31:06:46:92:b7/+,2
minihub-d0:31:06:46:92:b7,minihub-d0:31:06:46:92:b7,07C79CB9-088C-4E88-B1F3-01D49539DEC9,/+/hc/d0:31:06:46:92:b7/mobile/+/+,1
minihub-d0:31:06:46:92:b7,minihub-d0:31:06:46:92:b7,07C79CB9-088C-4E88-B1F3-01D49539DEC9,/+/mobile/+/hc/d0:31:06:46:92:b7/+,2
minihub-7e:1a:08:63:38:11,minihub-7e:1a:08:63:38:11,736A5C00-C074-490D-9F72-01D8712B9EF2,/+/hc/7e:1a:08:63:38:11/server/+,1
minihub-7e:1a:08:63:38:11,minihub-7e:1a:08:63:38:11,736A5C00-C074-490D-9F72-01D8712B9EF2,/+/server/hc/7e:1a:08:63:38:11/+,2
minihub-7e:1a:08:63:38:11,minihub-7e:1a:08:63:38:11,736A5C00-C074-490D-9F72-01D8712B9EF2,/+/hc/7e:1a:08:63:38:11/mobile/+/+,1
